"The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>brightness filter</a> value for the loop animation","The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>brightness filter</a> value for the loop animation"
"The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the loop animation","The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the loop animation"
"The ending blur value for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>.","The ending blur value for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>."
"The ending image blur for the PanZoom effect (px)","The ending image blur for the PanZoom effect (px)"
"The ending rotateX value (horizontal plane) for the loop animation.  Accepts positive and negative values.","The ending rotateX value (horizontal plane) for the loop animation.  Accepts positive and negative values."
"The ending rotateY value (horizontal plane) for the loop animation.  Accepts positive and negative values.","The ending rotateY value (horizontal plane) for the loop animation.  Accepts positive and negative values."
"The ending rotation for the PanZoom effect (deg)","The ending rotation for the PanZoom effect (deg)"
"The ending rotation value (2D) for the loop animation.  Accepts positive and negative values.","The ending rotation value (2D) for the loop animation.  Accepts positive and negative values."
"The ending scale percentage for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>.","The ending scale percentage for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>."
"The ending scaleX value (width) for the loop animation","The ending scaleX value (width) for the loop animation"
"The ending scaleY value (height) for the loop animation","The ending scaleY value (height) for the loop animation"
"The ending skewX value (horizontal plane) for the loop animation","The ending skewX value (horizontal plane) for the loop animation"
"The ending skewY value (vertical plane) for the loop animation","The ending skewY value (vertical plane) for the loop animation"
"The ending transparency for the loop animation","The ending transparency for the loop animation"
"The ending values for the Layer's very first animation","The ending values for the Layer's very first animation"
"The ending y position for the PanZoom movement","The ending y position for the PanZoom movement"
"The ending zoom percentage","The ending zoom percentage"
"The following AddOns require an update:","The following AddOns require an update:"
"The graphic's offsetX position in relation to the Layer as it's drawn","The graphic's offsetX position in relation to the Layer as it's drawn"
"The graphic's offsetY position in relation to the Layer as it's drawn","The graphic's offsetY position in relation to the Layer as it's drawn"
"The gravity direction in which the icons will bounce toward and away from each other","The gravity direction in which the icons will bounce toward and away from each other"
"The height of the navigation preview image","The height of the navigation preview image"
"The height of the progress bar in pixels","The height of the progress bar in pixels"
"The horizontal movement speed for the effect","The horizontal movement speed for the effect"
"The horizontal offset for the <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>","The horizontal offset for the <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>"
"The horizontal offset for the <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>","The horizontal offset for the <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>"
"The horizontal position offset of the Mouse Trap Layer. This helps to harmonise and sync the layer position to the mouse pointer horizontaly.","The horizontal position offset of the Mouse Trap Layer. This helps to harmonise and sync the layer position to the mouse pointer horizontaly."
"The html/text for the selected Layer's content.  'Idle' is the default text.  And 'Toggle' is alternative text to show when the Layer is clicked.","The html/text for the selected Layer's content.  'Idle' is the default text.  And 'Toggle' is alternative text to show when the Layer is clicked."
"The image graphic to use for the writing hand","The image graphic to use for the writing hand"
"The initial volume for the video/audio.  Choose a number between 0-100","The initial volume for the video/audio.  Choose a number between 0-100"
"The left margin for the currently Selected Layer.  Useful for rows/columns.","The left margin for the currently Selected Layer.  Useful for rows/columns."
"The left padding for the currently Selected Layer","The left padding for the currently Selected Layer"
"The limit on the distance between minimum and maximum strength points in the shadow. A value of 1 creates a gradient across the full slide, 0.5 creates gradient across 50% of the slide, and so on.","The limit on the distance between minimum and maximum strength points in the shadow. A value of 1 creates a gradient across the full slide, 0.5 creates gradient across 50% of the slide, and so on."
"The link to the post","The link to the post"
"The lowest opacity level the particles will animate to.","The lowest opacity level the particles will animate to."
"The main color for the chosen reveal effect","The main color for the chosen reveal effect"
"The main color for the revealer's overlay","The main color for the revealer's overlay"
